time;direction;DLC;;id
10.648.641;Rx;8;00 5A 00 C5 03 00 00 54;545
10.652.492;Rx;8;25 03 1C 00 00 00 00 44;258
10.652.730;Rx;8;FE FF 2C 04 5A 00 00 87;259
10.652.978;Rx;8;B2 20 00 00 00 00 00 D2;260
10.653.226;Rx;8;10 27 00 00 00 00 00 37;261
10.653.510;Rx;8;00 03 E7 03 28 00 CB 0F;417333248x
10.653.796;Rx;8;03 20 00 01 01 00 50 01;417333504x
10.665.738;Rx;8;05 05 03 03 01 00 03 03;789
10.672.553;Rx;8;25 03 1C 00 00 00 00 44;258
10.672.791;Rx;8;FE FF 2C 04 5A 00 00 87;259
10.673.039;Rx;8;B2 20 00 00 00 00 00 D2;260
10.673.287;Rx;8;10 27 00 00 00 00 00 37;261
10.673.571;Rx;8;00 03 E7 03 28 00 C7 0F;417333248x
10.673.857;Rx;8;03 20 00 01 01 00 50 01;417333504x
10.688.735;Rx;8;02 00 00 00 50 00 CB 02;785
10.692.597;Rx;8;25 03 1C 00 00 00 00 44;258
10.692.836;Rx;8;FE FF 2C 04 5A 00 00 87;259
10.693.084;Rx;8;B2 20 00 00 00 00 00 D2;260
10.693.332;Rx;8;10 27 00 00 00 00 00 37;261
10.693.616;Rx;8;00 03 E7 03 28 00 C7 0F;417333248x
10.693.902;Rx;8;03 20 00 01 01 00 50 01;417333504x
10.698.740;Rx;8;00 00 3C 37 00 00 00 00;274
10.708.744;Rx;8;01 01 00 00 00 03 00 00;275
10.709.568;Rx;8;00 33 01 22 08 02 02 00;773
10.709.806;Rx;8;00 33 01 22 08 03 01 01;774
10.710.096;Rx;8;00 00 00 00 00 00 01 00;417333259x
10.711.956;Rx;8;E0 38 37 38 38 FF FF FF;516
10.712.194;Rx;8;C4 0F 12 AE 0F 05 00 00;517
10.712.441;Rx;8;38 01 37 02 00 00 00 00;518
10.715.053;Rx;8;25 03 1C 00 00 00 00 44;258
10.715.291;Rx;8;FE FF 2C 04 5A 00 00 87;259
10.715.539;Rx;8;B2 20 00 00 00 00 00 D2;260
10.715.787;Rx;8;10 27 00 00 00 00 00 37;261
10.716.077;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
10.716.364;Rx;8;03 20 00 01 01 00 50 01;417333504x
10.732.663;Rx;8;25 03 1C 00 00 00 00 44;258
10.732.901;Rx;8;FF FF 2C 04 5A 00 00 88;259
10.733.149;Rx;8;B2 20 00 00 00 00 00 D2;260
10.733.397;Rx;8;10 27 00 00 00 00 00 37;261
10.733.685;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
10.733.971;Rx;8;03 20 00 01 01 00 50 01;417333504x
10.741.595;Rx;8;00 5A 00 C5 03 00 00 54;545
10.749.727;Rx;8;50 35 15 32 33 00 00 00;791
10.752.725;Rx;8;25 03 1C 00 00 00 00 44;258
10.752.963;Rx;8;FF FF 2C 04 5A 00 00 88;259
10.753.212;Rx;8;B2 20 00 00 00 00 00 D2;260
10.753.460;Rx;8;10 27 00 00 00 00 00 37;261
10.753.748;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
10.754.034;Rx;8;03 20 00 01 01 00 50 01;417333504x
10.772.783;Rx;8;25 03 1C 00 00 00 00 44;258
10.773.021;Rx;8;FF FF 2C 04 5A 00 00 88;259
10.773.270;Rx;8;B2 20 00 00 00 00 00 D2;260
10.773.518;Rx;8;10 27 00 00 00 00 00 37;261
10.773.808;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
10.774.094;Rx;8;03 20 00 01 01 00 50 01;417333504x
10.789.731;Rx;8;02 00 00 00 50 00 CB 02;785
10.792.816;Rx;8;25 03 1C 00 00 00 00 44;258
10.793.054;Rx;8;FF FF 2C 04 5A 00 00 88;259
10.793.302;Rx;8;B2 20 00 00 00 00 00 D2;260
10.793.550;Rx;8;10 27 00 00 00 00 00 37;261
10.793.840;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
10.794.127;Rx;8;03 20 00 01 01 00 50 01;417333504x
10.799.738;Rx;8;00 00 3C 37 00 00 00 00;274
10.809.766;Rx;8;01 01 00 00 00 03 00 00;275
10.810.802;Rx;8;03 03 01 02 00 00 00 00;771
10.811.048;Rx;8;18 04 1C 00 00 18 01 00;770
10.811.292;Rx;8;04 30 34 33 00 00 00 00;772
10.812.199;Rx;8;00 00 C8 00 00 00 07 CF;513
10.812.445;Rx;8;09 01 00 00 00 00 00 0A;514
10.812.677;Rx;8;84 C3 0F F1 33 FC 0C 3F;515
10.817.759;Rx;8;25 03 1C 00 00 00 00 44;258
10.817.998;Rx;8;FF FF 2C 04 5A 00 00 88;259
10.818.246;Rx;8;B2 20 00 00 00 00 00 D2;260
10.818.494;Rx;8;10 27 00 00 00 00 00 37;261
10.818.784;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
10.819.070;Rx;8;03 20 00 01 01 00 50 01;417333504x
10.832.895;Rx;8;25 03 1C 00 00 00 00 44;258
10.833.133;Rx;8;FF FF 2C 04 5A 00 00 88;259
10.833.381;Rx;8;B2 20 00 00 00 00 00 D2;260
10.833.630;Rx;8;10 27 00 00 00 00 00 37;261
10.833.918;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
10.834.204;Rx;8;03 20 00 01 01 00 50 01;417333504x
10.841.492;Rx;8;00 5A 00 C5 03 00 00 54;545
10.852.959;Rx;8;25 03 1C 00 00 00 00 44;258
10.853.197;Rx;8;FF FF 2C 04 5A 00 00 88;259
10.853.445;Rx;8;B2 20 00 00 00 00 00 D2;260
10.853.693;Rx;8;10 27 00 00 00 00 00 37;261
10.853.983;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
10.854.269;Rx;8;03 20 00 01 01 00 50 01;417333504x
10.866.729;Rx;8;05 05 03 03 01 00 03 03;789
10.873.007;Rx;8;25 03 1C 00 00 00 00 44;258
10.873.246;Rx;8;FF FF 2C 04 5A 00 00 88;259
10.873.494;Rx;8;B2 20 00 00 00 00 00 D2;260
10.873.742;Rx;8;10 27 00 00 00 00 00 37;261
10.874.032;Rx;8;00 03 E7 03 19 00 C0 0F;417333248x
10.874.318;Rx;8;03 20 00 01 01 00 50 01;417333504x
10.890.742;Rx;8;02 00 00 00 50 00 CB 02;785
10.893.048;Rx;8;25 03 1C 00 00 00 00 44;258
10.893.286;Rx;8;FF FF 2C 04 5A 00 00 88;259
10.893.534;Rx;8;B2 20 00 00 00 00 00 D2;260
10.893.782;Rx;8;10 27 00 00 00 00 00 37;261
10.894.072;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
10.894.359;Rx;8;03 20 00 01 01 00 50 01;417333504x
10.900.744;Rx;8;00 00 3C 37 00 00 00 00;274
10.910.742;Rx;8;01 01 00 00 00 03 00 00;275
10.912.404;Rx;8;E1 FF 39 39 39 3B 41 FF;516
10.912.642;Rx;8;C4 0F 12 AE 0F 05 00 00;517
10.912.885;Rx;8;38 04 37 02 00 00 00 00;518
10.915.515;Rx;8;25 03 1C 00 00 00 00 44;258
10.915.753;Rx;8;FF FF 2C 04 5A 00 00 88;259
10.916.001;Rx;8;B2 20 00 00 00 00 00 D2;260
10.916.249;Rx;8;10 27 00 00 00 00 00 37;261
10.916.537;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
10.916.824;Rx;8;03 20 00 01 01 00 50 01;417333504x
10.933.141;Rx;8;25 03 1C 00 00 00 00 44;258
10.933.379;Rx;8;FE FF 2C 04 5A 00 00 87;259
10.933.627;Rx;8;B2 20 00 00 00 00 00 D2;260
10.933.875;Rx;8;10 27 00 00 00 00 00 37;261
10.934.163;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
10.934.449;Rx;8;03 20 00 01 01 00 50 01;417333504x
10.941.453;Rx;8;00 5A 00 C5 03 00 00 54;545
10.949.741;Rx;8;02 00 00 00 00 00 00 00;792
10.953.193;Rx;8;25 03 1C 00 00 00 00 44;258
10.953.432;Rx;8;FE FF 2C 04 5A 00 00 87;259
10.953.680;Rx;8;B2 20 00 00 00 00 00 D2;260
10.953.928;Rx;8;10 27 00 00 00 00 00 37;261
10.954.212;Rx;8;00 03 E7 03 2A 00 C9 0F;417333248x
10.954.498;Rx;8;03 20 00 01 01 00 50 01;417333504x
10.973.225;Rx;8;25 03 1C 00 00 00 00 44;258
10.973.464;Rx;8;FE FF 2C 04 5A 00 00 87;259
10.973.712;Rx;8;B2 20 00 00 00 00 00 D2;260
10.973.960;Rx;8;10 27 00 00 00 00 00 37;261
10.974.250;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
10.974.536;Rx;8;03 20 00 01 01 00 50 01;417333504x
10.991.730;Rx;8;02 00 00 00 50 00 D9 02;785
10.993.282;Rx;8;25 03 1C 00 00 00 00 44;258
10.993.520;Rx;8;FE FF 2C 04 5A 00 00 87;259
10.993.768;Rx;8;B2 20 00 00 00 00 00 D2;260
10.994.016;Rx;8;10 27 00 00 00 00 00 37;261
10.994.304;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
10.994.591;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.001.732;Rx;8;00 00 3C 37 00 00 00 00;274
11.011.271;Rx;8;03 03 01 02 00 00 00 00;771
11.011.517;Rx;8;18 04 1C 00 00 18 01 00;770
11.011.763;Rx;8;01 01 00 00 00 03 00 00;275
11.012.014;Rx;8;05 00 00 00 00 00 00 00;772
11.012.676;Rx;8;00 00 C8 00 00 00 07 CF;513
11.012.922;Rx;8;09 01 00 00 00 00 00 0A;514
11.013.158;Rx;8;80 B0 4F EC 23 FB C0 3E;515
11.018.228;Rx;8;25 03 1C 00 00 00 00 44;258
11.018.467;Rx;8;FE FF 2C 04 5A 00 00 87;259
11.018.715;Rx;8;B2 20 00 00 00 00 00 D2;260
11.018.963;Rx;8;10 27 00 00 00 00 00 37;261
11.019.247;Rx;8;00 03 E7 03 28 00 CB 0F;417333248x
11.019.533;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.033.382;Rx;8;25 03 1C 00 00 00 00 44;258
11.033.620;Rx;8;FE FF 2C 04 5A 00 00 87;259
11.033.868;Rx;8;B2 20 00 00 00 00 00 D2;260
11.034.117;Rx;8;10 27 00 00 00 00 00 37;261
11.034.401;Rx;8;00 03 E7 03 28 00 CB 0F;417333248x
11.034.687;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.041.429;Rx;8;00 5A 00 C5 03 00 00 54;545
11.053.444;Rx;8;25 03 1C 00 00 00 00 44;258
11.053.682;Rx;8;FE FF 2C 04 5A 00 00 87;259
11.053.930;Rx;8;B2 20 00 00 00 00 00 D2;260
11.054.178;Rx;8;10 27 00 00 00 00 00 37;261
11.054.464;Rx;8;00 03 E7 03 28 00 C5 0F;417333248x
11.054.750;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.067.736;Rx;8;05 05 03 03 01 00 03 03;789
11.073.461;Rx;8;25 03 1C 00 00 00 00 44;258
11.073.699;Rx;8;FE FF 2C 04 5A 00 00 87;259
11.073.947;Rx;8;B2 20 00 00 00 00 00 D2;260
11.074.195;Rx;8;10 27 00 00 00 00 00 37;261
11.074.485;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
11.074.771;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.092.721;Rx;8;02 00 00 00 50 00 F1 02;785
11.093.513;Rx;8;25 03 1C 00 00 00 00 44;258
11.093.751;Rx;8;FE FF 2C 04 5A 00 00 87;259
11.093.999;Rx;8;B2 20 00 00 00 00 00 D2;260
11.094.247;Rx;8;10 27 00 00 00 00 00 37;261
11.094.536;Rx;8;00 03 E7 03 2A 00 C0 0F;417333248x
11.094.822;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.102.725;Rx;8;00 00 3C 37 00 00 00 00;274
11.112.731;Rx;8;01 01 00 00 00 03 00 00;275
11.112.981;Rx;8;22 FF FF FF FF FF FF FF;516
11.113.219;Rx;8;C4 0F 12 AE 0F 05 00 00;517
11.113.466;Rx;8;38 01 37 02 00 00 00 00;518
11.115.996;Rx;8;25 03 1C 00 00 00 00 44;258
11.116.234;Rx;8;FE FF 2C 04 5A 00 00 87;259
11.116.482;Rx;8;B2 20 00 00 00 00 00 D2;260
11.116.730;Rx;8;10 27 00 00 00 00 00 37;261
11.117.018;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
11.117.305;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.133.614;Rx;8;25 03 1C 00 00 00 00 44;258
11.133.852;Rx;8;FF FF 2C 04 5A 00 00 88;259
11.134.100;Rx;8;B2 20 00 00 00 00 00 D2;260
11.134.348;Rx;8;10 27 00 00 00 00 00 37;261
11.134.636;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
11.134.922;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.141.416;Rx;8;00 5A 00 C5 03 00 00 54;545
11.153.673;Rx;8;25 03 1C 00 00 00 00 44;258
11.153.911;Rx;8;FF FF 2C 04 5A 00 00 88;259
11.154.160;Rx;8;B2 20 00 00 00 00 00 D2;260
11.154.408;Rx;8;10 27 00 00 00 00 00 37;261
11.154.696;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
11.154.982;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.173.719;Rx;8;25 03 1C 00 00 00 00 44;258
11.173.957;Rx;8;FF FF 2C 04 5A 00 00 88;259
11.174.206;Rx;8;B2 20 00 00 00 00 00 D2;260
11.174.454;Rx;8;10 27 00 00 00 00 00 37;261
11.174.744;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
11.175.030;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.193.723;Rx;8;02 00 00 00 50 00 1D 03;785
11.193.970;Rx;8;25 03 1C 00 00 00 00 44;258
11.194.208;Rx;8;FF FF 2C 04 5A 00 00 88;259
11.194.456;Rx;8;B2 20 00 00 00 00 00 D2;260
11.194.704;Rx;8;10 27 00 00 00 00 00 37;261
11.194.994;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
11.195.280;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.203.728;Rx;8;00 00 3C 37 00 00 00 00;274
11.209.747;Rx;8;60 00 2C 04 F3 01 2C 04;417333249x
11.210.733;Rx;8;00 33 01 22 08 02 02 00;773
11.210.971;Rx;8;00 33 01 22 08 03 01 01;774
11.211.261;Rx;8;00 00 00 00 00 00 01 00;417333259x
11.211.747;Rx;8;03 03 01 02 00 00 00 00;771
11.211.993;Rx;8;18 04 1C 00 00 18 01 00;770
11.212.227;Rx;8;01 30 33 4E 4D 45 30 38;772
11.213.136;Rx;8;00 00 C8 00 00 00 07 CF;513
11.213.382;Rx;8;09 01 00 00 00 00 00 0A;514
11.213.620;Rx;8;81 AE 8F F0 23 FC 04 3F;515
11.213.866;Rx;8;01 01 00 00 00 03 00 00;275
11.215.538;Rx;8;25 03 1C 00 00 00 00 44;258
11.215.776;Rx;8;FF FF 2C 04 5A 00 00 88;259
11.216.024;Rx;8;B2 20 00 00 00 00 00 D2;260
11.216.273;Rx;8;10 27 00 00 00 00 00 37;261
11.216.557;Rx;8;00 03 E7 03 28 00 CB 0F;417333248x
11.216.843;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.233.836;Rx;8;25 03 1C 00 00 00 00 44;258
11.234.074;Rx;8;FF FF 2C 04 5A 00 00 88;259
11.234.322;Rx;8;B2 20 00 00 00 00 00 D2;260
11.234.570;Rx;8;10 27 00 00 00 00 00 37;261
11.234.861;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
11.235.147;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.241.579;Rx;8;00 5A 00 C5 03 00 00 54;545
11.250.734;Rx;8;50 35 15 32 33 00 00 00;791
11.253.899;Rx;8;25 03 1C 00 00 00 00 44;258
11.254.137;Rx;8;FF FF 2C 04 5A 00 00 88;259
11.254.385;Rx;8;B2 20 00 00 00 00 00 D2;260
11.254.633;Rx;8;10 27 00 00 00 00 00 37;261
11.254.917;Rx;8;00 03 E7 03 2A 00 C5 0F;417333248x
11.255.203;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.268.735;Rx;8;05 05 03 03 01 00 03 03;789
11.273.939;Rx;8;25 03 1C 00 00 00 00 44;258
11.274.178;Rx;8;FF FF 2C 04 5A 00 00 88;259
11.274.426;Rx;8;B2 20 00 00 00 00 00 D2;260
11.274.674;Rx;8;10 27 00 00 00 00 00 37;261
11.274.960;Rx;8;00 03 E7 03 28 00 C5 0F;417333248x
11.275.246;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.293.973;Rx;8;25 03 1C 00 00 00 00 44;258
11.294.212;Rx;8;FF FF 2C 04 5A 00 00 88;259
11.294.460;Rx;8;B2 20 00 00 00 00 00 D2;260
11.294.708;Rx;8;10 27 00 00 00 00 00 37;261
11.294.952;Rx;8;02 00 00 00 50 00 7F 03;785
11.295.240;Rx;8;00 03 E7 03 2A 00 BC 0F;417333248x
11.295.526;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.304.738;Rx;8;00 00 3C 37 00 00 00 00;274
11.313.349;Rx;8;E0 38 38 38 38 FF FF FF;516
11.313.587;Rx;8;C4 0F 12 AE 0F 05 00 00;517
11.313.833;Rx;8;38 01 37 02 00 00 00 00;518
11.314.779;Rx;8;01 01 00 00 00 03 00 00;275
11.318.909;Rx;8;25 03 1C 00 00 00 00 44;258
11.319.148;Rx;8;FF FF 2C 04 5A 00 00 88;259
11.319.396;Rx;8;B2 20 00 00 00 00 00 D2;260
11.319.644;Rx;8;10 27 00 00 00 00 00 37;261
11.319.932;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
11.320.218;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.334.051;Rx;8;25 03 1C 00 00 00 00 44;258
11.334.289;Rx;8;FF FF 2C 04 5A 00 00 88;259
11.334.537;Rx;8;B2 20 00 00 00 00 00 D2;260
11.334.786;Rx;8;10 27 00 00 00 00 00 37;261
11.335.074;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
11.335.360;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.341.420;Rx;8;00 5A 00 C5 03 00 00 54;545
11.354.109;Rx;8;25 03 1C 00 00 00 00 44;258
11.354.347;Rx;8;FF FF 2C 04 5A 00 00 88;259
11.354.595;Rx;8;B2 20 00 00 00 00 00 D2;260
11.354.843;Rx;8;10 27 00 00 00 00 00 37;261
11.355.127;Rx;8;00 03 E7 03 2A 00 C5 0F;417333248x
11.355.413;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.374.163;Rx;8;25 03 1C 00 00 00 00 44;258
11.374.401;Rx;8;FE FF 2C 04 5A 00 00 87;259
11.374.649;Rx;8;B2 20 00 00 00 00 00 D2;260
11.374.897;Rx;8;10 27 00 00 00 00 00 37;261
11.375.183;Rx;8;00 03 E7 03 28 00 BC 0F;417333248x
11.375.469;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.394.199;Rx;8;25 03 1C 00 00 00 00 44;258
11.394.437;Rx;8;FE FF 2C 04 5A 00 00 87;259
11.394.685;Rx;8;B2 20 00 00 00 00 00 D2;260
11.394.933;Rx;8;10 27 00 00 00 00 00 37;261
11.395.219;Rx;8;00 03 E7 03 28 00 BC 0F;417333248x
11.395.505;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.395.757;Rx;8;02 01 01 00 50 00 11 04;785
11.405.769;Rx;8;00 00 3C 37 00 00 00 00;274
11.412.208;Rx;8;03 03 01 02 00 00 00 00;771
11.412.452;Rx;8;18 04 1C 00 00 18 02 00;770
11.412.684;Rx;8;02 54 51 4C 30 30 31 47;772
11.413.582;Rx;8;00 00 C8 00 00 00 07 CF;513
11.413.828;Rx;8;09 01 00 00 00 00 00 0A;514
11.414.062;Rx;8;82 C3 CF F0 F3 FA E0 3E;515
11.415.243;Rx;8;25 03 1C 00 00 00 00 44;258
11.415.481;Rx;8;FE FF 2C 04 5A 00 00 87;259
11.415.729;Rx;8;B2 20 00 00 00 00 00 D2;260
11.415.977;Rx;8;10 27 00 00 00 00 00 37;261
11.416.223;Rx;8;01 01 00 00 00 03 00 00;275
11.416.507;Rx;8;00 03 E7 03 28 00 C7 0F;417333248x
11.416.794;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.434.303;Rx;8;25 03 1C 00 00 00 00 44;258
11.434.541;Rx;8;FE FF 2C 04 5A 00 00 87;259
11.434.789;Rx;8;B2 20 00 00 00 00 00 D2;260
11.435.037;Rx;8;10 27 00 00 00 00 00 37;261
11.435.325;Rx;8;00 03 E7 03 2A 00 BC 0F;417333248x
11.435.611;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.441.403;Rx;8;00 5A 00 C5 03 00 00 54;545
11.450.753;Rx;8;03 00 00 00 00 00 00 00;792
11.454.350;Rx;8;25 03 1C 00 00 00 00 44;258
11.454.588;Rx;8;FE FF 2C 04 5A 00 00 87;259
11.454.836;Rx;8;B2 20 00 00 00 00 00 D2;260
11.455.084;Rx;8;10 27 00 00 00 00 00 37;261
11.455.374;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
11.455.660;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.469.736;Rx;8;05 05 03 03 01 00 03 03;789
11.474.398;Rx;8;25 03 1C 00 00 00 00 44;258
11.474.636;Rx;8;FE FF 2C 04 5A 00 00 87;259
11.474.884;Rx;8;B2 20 00 00 00 00 00 D2;260
11.475.133;Rx;8;10 27 00 00 00 00 00 37;261
11.475.421;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
11.475.707;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.494.430;Rx;8;25 03 1C 00 00 00 00 44;258
11.494.668;Rx;8;FE FF 2C 04 5A 00 00 87;259
11.494.916;Rx;8;B2 20 00 00 00 00 00 D2;260
11.495.165;Rx;8;10 27 00 00 00 00 00 37;261
11.495.451;Rx;8;00 03 E7 03 28 00 BC 0F;417333248x
11.495.737;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.496.777;Rx;8;02 01 01 00 50 00 5E 04;785
11.506.737;Rx;8;00 00 3C 37 00 00 00 00;274
11.513.797;Rx;8;E1 FF 39 39 39 3B 41 FF;516
11.514.035;Rx;8;C4 0F 12 AE 0F 05 00 00;517
11.514.282;Rx;8;38 01 37 02 00 00 00 00;518
11.516.744;Rx;8;01 01 00 00 00 03 00 00;275
11.519.364;Rx;8;25 03 1C 00 00 00 00 44;258
11.519.602;Rx;8;FE FF 2C 04 5A 00 00 87;259
11.519.850;Rx;8;B2 20 00 00 00 00 00 D2;260
11.520.098;Rx;8;10 27 00 00 00 00 00 37;261
11.520.386;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
11.520.673;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.534.520;Rx;8;25 03 1C 00 00 00 00 44;258
11.534.758;Rx;8;FE FF 2C 04 5A 00 00 87;259
11.535.006;Rx;8;B2 20 00 00 00 00 00 D2;260
11.535.254;Rx;8;10 27 00 00 00 00 00 37;261
11.535.542;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
11.535.828;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.548.596;Rx;8;00 5A 00 C5 03 00 00 54;545
11.554.580;Rx;8;25 03 1C 00 00 00 00 44;258
11.554.819;Rx;8;FE FF 2C 04 5A 00 00 87;259
11.555.067;Rx;8;B2 20 00 00 00 00 00 D2;260
11.555.315;Rx;8;10 27 00 00 00 00 00 37;261
11.555.601;Rx;8;00 03 E7 03 28 00 BC 0F;417333248x
11.555.887;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.558.765;Rx;8;33 30 30 30 36 41 00 00;788
11.574.612;Rx;8;25 03 1C 00 00 00 00 44;258
11.574.852;Rx;8;F7 FF 2C 04 5A 00 00 80;259
11.575.100;Rx;8;B2 20 00 00 00 00 00 D2;260
11.575.349;Rx;8;10 27 00 00 00 00 00 37;261
11.575.639;Rx;8;00 03 E7 03 28 00 BA 0F;417333248x
11.575.925;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.594.662;Rx;8;25 03 1C 00 00 00 00 44;258
11.594.902;Rx;8;F7 FF 2C 04 5A 00 00 80;259
11.595.151;Rx;8;B2 20 00 00 00 00 00 D2;260
11.595.399;Rx;8;10 27 00 00 00 00 00 37;261
11.595.689;Rx;8;00 03 E7 03 28 00 BA 0F;417333248x
11.595.975;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.597.757;Rx;8;02 01 01 00 50 00 63 04;785
11.607.771;Rx;8;01 00 3C 37 00 00 00 00;274
11.612.647;Rx;8;03 03 01 02 00 00 00 00;771
11.612.891;Rx;8;18 04 1C 00 00 18 02 00;770
11.613.127;Rx;8;03 44 35 4E 30 30 30 30;772
11.614.042;Rx;8;00 00 C8 00 00 00 07 CF;513
11.614.288;Rx;8;09 01 00 00 00 00 00 0A;514
11.614.520;Rx;8;83 B4 4F EC 43 FB 0C 3F;515
11.615.718;Rx;8;25 03 1C 00 00 00 00 44;258
11.615.958;Rx;8;F7 FF 2C 04 5A 00 00 80;259
11.616.206;Rx;8;B2 20 00 00 00 00 00 D2;260
11.616.454;Rx;8;10 27 00 00 00 00 00 37;261
11.616.741;Rx;8;00 03 E7 03 2D 00 BA 0F;417333248x
11.617.027;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.617.771;Rx;8;01 01 00 00 00 03 00 00;275
11.634.738;Rx;8;25 03 1C 00 00 00 00 44;258
11.634.978;Rx;8;F7 FF 2C 04 5A 00 00 80;259
11.635.226;Rx;8;B2 20 00 00 00 00 00 D2;260
11.635.474;Rx;8;10 27 00 00 00 00 00 37;261
11.635.765;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
11.636.051;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.641.425;Rx;8;00 5A 00 C5 03 00 00 54;545
11.654.800;Rx;8;25 03 1C 00 00 00 00 44;258
11.655.040;Rx;8;F7 FF 2C 04 5A 00 00 80;259
11.655.288;Rx;8;B2 20 00 00 00 00 00 D2;260
11.655.536;Rx;8;10 27 00 00 00 00 00 37;261
11.655.826;Rx;8;00 03 E7 03 28 00 BA 0F;417333248x
11.656.112;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.670.748;Rx;8;05 05 03 03 01 00 03 03;789
11.674.858;Rx;8;25 03 1C 00 00 00 00 44;258
11.675.098;Rx;8;F7 FF 2C 04 5A 00 00 80;259
11.675.346;Rx;8;B2 20 00 00 00 00 00 D2;260
11.675.595;Rx;8;10 27 00 00 00 00 00 37;261
11.675.885;Rx;8;00 03 E7 03 28 00 BA 0F;417333248x
11.676.171;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.694.904;Rx;8;25 03 1C 00 00 00 00 44;258
11.695.144;Rx;8;F7 FF 2C 04 5A 00 00 80;259
11.695.392;Rx;8;B2 20 00 00 00 00 00 D2;260
11.695.641;Rx;8;10 27 00 00 00 00 00 37;261
11.695.931;Rx;8;00 03 E7 03 28 00 BA 0F;417333248x
11.696.217;Rx;8;03 20 00 01 01 00 50 01;417333504x
11.698.733;Rx;8;02 01 01 00 50 00 62 04;785
11.708.736;Rx;8;04 00 3C 37 00 00 00 00;274
11.711.869;Rx;8;00 33 01 22 08 02 02 00;773
11.712.107;Rx;8;00 33 01 22 08 03 01 01;774
11.712.397;Rx;8;00 00 00 00 00 00 01 00;417333259x
11.714.271;Rx;8;22 FF FF FF FF FF FF FF;516
11.714.509;Rx;8;C4 0F 12 AE 0F 05 00 00;517
11.714.756;Rx;8;38 01 37 02 00 00 00 00;518
11.718.743;Rx;8;01 01 00 00 00 03 00 00;275
11.719.862;Rx;8;25 03 1C 00 00 00 00 44;258
11.720.102;Rx;8;F7 FF 2C 04 5A 00 00 80;259
11.720.350;Rx;8;B2 20 00 00 00 00 00 D2;260
